customer_id,customer_name,segment,country,signup_date,lifetime_value
CUST-02531,Customer 2531,Corporate,DE,2020-05-20 10:00:55,12664.22
CUST-02532,Customer 2532,Consumer,FR,2023-06-24 10:27:08,22992.71
CUST-02533,Customer 2533,Consumer,FR,2023-04-22 15:37:21,27684.41
CUST-02534,Customer 2534,Corporate,US,2023-03-11 18:39:15,1504.15
CUST-02535,Customer 2535,SMB,UK,2020-11-10 09:53:14,9170.78
CUST-02536,Customer 2536,Corporate,US,2021-02-21 19:56:40,1209.52
CUST-02537,Customer 2537,SMB,UK,2023-07-28 15:48:43,28129.09
CUST-02538,Customer 2538,Consumer,CA,2022-07-07 12:06:39,38578.77
CUST-02539,Customer 2539,Corporate,DE,2022-02-25 20:25:14,41340.97
CUST-02540,Customer 2540,Consumer,FR,2020-12-01 03:32:35,27966.44
CUST-02541,Customer 2541,Consumer,CA,2022-01-23 22:04:24,2153.25
CUST-02542,Customer 2542,SMB,US,2021-01-05 13:12:56,29577.13
CUST-02543,Customer 2543,Consumer,DE,2021-03-04 11:06:21,20028.12
CUST-02544,Customer 2544,SMB,FR,2023-07-10 05:54:13,42456.39
CUST-02545,Customer 2545,Corporate,CA,2020-02-07 08:20:11,20387.31
CUST-02546,Customer 2546,Consumer,US,2024-05-07 20:55:14,35938.53
CUST-02547,Customer 2547,SMB,UK,2020-10-17 09:35:20,9817.57
CUST-02548,Customer 2548,Corporate,DE,2023-05-30 04:48:29,46175.33
CUST-02549,Customer 2549,Consumer,UK,2022-05-14 11:19:11,14834.03
CUST-02550,Customer 2550,Corporate,DE,2024-08-30 15:05:51,389.4
CUST-02551,Customer 2551,Consumer,UK,2021-01-04 12:26:39,4170.28
CUST-02552,Customer 2552,Consumer,CA,2021-03-10 15:16:18,11545.26
CUST-02553,Customer 2553,Corporate,FR,2022-06-11 15:53:15,8357.71
CUST-02554,Customer 2554,Consumer,US,2022-08-15 07:24:14,9603.77
CUST-02555,Customer 2555,Corporate,FR,2024-11-07 22:42:31,29004.17
CUST-02556,Customer 2556,Consumer,DE,2021-04-14 01:03:52,23720.71
CUST-02557,Customer 2557,Consumer,UK,2022-08-30 06:23:57,35631.8
CUST-02558,Customer 2558,Consumer,FR,2020-10-06 20:35:35,39537.62
CUST-02559,Customer 2559,SMB,US,2020-07-15 05:46:35,25882.63
CUST-02560,Customer 2560,Consumer,US,2022-09-05 11:58:54,29684.97
CUST-02561,Customer 2561,Consumer,FR,2022-06-23 19:39:25,38808.46
CUST-02562,Customer 2562,SMB,UK,2022-03-03 16:22:45,4585.65
CUST-02563,Customer 2563,SMB,DE,2021-11-22 16:35:02,21755.39
CUST-02564,Customer 2564,Consumer,CA,2022-08-20 03:34:35,26467.92
CUST-02565,Customer 2565,Consumer,UK,2022-04-04 15:51:59,29934.58
CUST-02566,Customer 2566,Consumer,CA,2024-07-30 05:37:13,27170.38
CUST-02567,Customer 2567,Corporate,FR,2023-10-21 20:19:20,17604.14
CUST-02568,Customer 2568,Corporate,FR,2022-12-24 07:56:56,14446.4
CUST-02569,Customer 2569,Corporate,FR,2021-08-06 17:38:15,22094.88
CUST-02570,Customer 2570,Consumer,DE,2022-08-30 10:48:03,3422.73
CUST-02571,Customer 2571,Consumer,FR,2020-01-23 17:47:54,23611.18
CUST-02572,Customer 2572,Corporate,UK,2023-06-29 14:27:43,48289.1
CUST-02573,Customer 2573,SMB,UK,2024-09-07 20:03:18,2789.42
CUST-02574,Customer 2574,SMB,DE,2023-07-13 09:58:37,7731.89
CUST-02575,Customer 2575,Consumer,US,2023-03-10 22:20:05,31554.46
CUST-02576,Customer 2576,Consumer,CA,2024-12-03 15:30:25,35398.61
CUST-02577,Customer 2577,Consumer,UK,2020-12-22 09:09:14,23816.07
CUST-02578,Customer 2578,Corporate,UK,2023-03-25 01:54:18,45849.26
CUST-02579,Customer 2579,Corporate,FR,2022-10-10 13:39:47,24137.28
CUST-02580,Customer 2580,Corporate,US,2020-12-08 19:06:24,5556.84
CUST-02581,Customer 2581,Consumer,FR,2024-01-24 03:29:30,24001.4
CUST-02582,Customer 2582,SMB,DE,2023-03-08 12:21:06,25784.56
CUST-02583,Customer 2583,Corporate,CA,2023-06-17 09:51:26,21494.86
CUST-02584,Customer 2584,SMB,CA,2020-02-24 17:44:25,45737.5
CUST-02585,Customer 2585,SMB,FR,2022-03-30 00:42:03,24013.58
CUST-02586,Customer 2586,SMB,CA,2023-02-26 14:12:54,34652.8
CUST-02587,Customer 2587,SMB,CA,2022-09-01 22:52:25,25481.38
CUST-02588,Customer 2588,SMB,US,2022-02-08 07:32:53,36353.39
CUST-02589,Customer 2589,Corporate,UK,2024-06-25 22:16:28,5534.91
CUST-02590,Customer 2590,SMB,DE,2023-07-08 01:38:03,47251.08
CUST-02591,Customer 2591,Consumer,US,2021-08-01 16:21:02,30626.49
CUST-02592,Customer 2592,Corporate,US,2020-08-15 07:07:30,15456.85
CUST-02593,Customer 2593,SMB,FR,2022-08-04 01:59:53,11742.29
CUST-02594,Customer 2594,SMB,FR,2021-10-12 09:56:02,36912.22
CUST-02595,Customer 2595,Corporate,FR,2021-11-20 04:25:48,13438.83
CUST-02596,Customer 2596,SMB,DE,2022-08-14 05:55:12,22498.86
CUST-02597,Customer 2597,Consumer,FR,2023-05-27 18:08:58,30873.68
CUST-02598,Customer 2598,SMB,UK,2020-12-25 22:02:29,42902.01
CUST-02599,Customer 2599,Corporate,DE,2020-07-10 16:26:29,41479.64
CUST-02600,Customer 2600,Corporate,CA,2023-11-29 17:50:45,33387.98
CUST-02601,Customer 2601,Corporate,DE,2022-01-06 03:55:52,13322.78
CUST-02602,Customer 2602,Consumer,CA,2020-09-16 13:53:42,8179.87
CUST-02603,Customer 2603,SMB,US,2024-07-30 21:31:26,27317.49
CUST-02604,Customer 2604,Corporate,CA,2022-05-08 20:43:19,44087.76
CUST-02605,Customer 2605,Consumer,DE,2020-12-20 15:21:41,20475.45
CUST-02606,Customer 2606,Consumer,UK,2022-09-27 13:42:45,36876.25
CUST-02607,Customer 2607,Corporate,UK,2022-05-22 02:39:06,41618.67
CUST-02608,Customer 2608,Corporate,CA,2021-05-31 22:54:30,13200.6
CUST-02609,Customer 2609,Consumer,DE,2022-11-20 06:56:45,48220.81
CUST-02610,Customer 2610,Corporate,CA,2020-12-04 22:27:24,12825.62
CUST-02611,Customer 2611,Corporate,CA,2023-03-07 13:13:23,29509.9
CUST-02612,Customer 2612,Consumer,US,2020-01-19 14:28:03,33433.31
CUST-02613,Customer 2613,SMB,DE,2020-11-29 07:06:47,27695.0
CUST-02614,Customer 2614,Corporate,CA,2024-11-08 00:41:23,31115.63
CUST-02615,Customer 2615,Consumer,FR,2022-08-02 07:47:23,10637.0
CUST-02616,Customer 2616,Corporate,FR,2024-05-14 10:35:14,7302.23
CUST-02617,Customer 2617,Corporate,FR,2022-04-12 23:36:15,870.33
CUST-02618,Customer 2618,SMB,CA,2023-07-21 02:32:04,30478.94
CUST-02619,Customer 2619,Corporate,DE,2022-12-02 08:44:11,46205.7
CUST-02620,Customer 2620,Corporate,US,2021-05-03 07:13:33,34063.96
CUST-02621,Customer 2621,Corporate,FR,2022-05-08 16:31:19,32585.73
CUST-02622,Customer 2622,Consumer,CA,2021-04-10 20:04:18,26675.48
CUST-02623,Customer 2623,Corporate,CA,2024-10-05 05:48:55,30945.32
CUST-02624,Customer 2624,Corporate,DE,2020-08-28 18:26:13,36186.44
CUST-02625,Customer 2625,Consumer,CA,2022-02-01 01:22:46,7643.83
CUST-02626,Customer 2626,Corporate,DE,2022-05-05 02:57:41,36544.93
CUST-02627,Customer 2627,Corporate,US,2023-03-07 15:05:53,7846.4
CUST-02628,Customer 2628,Corporate,US,2021-08-25 07:57:14,14789.24
CUST-02629,Customer 2629,SMB,CA,2021-09-20 01:27:33,17032.09
CUST-02630,Customer 2630,Consumer,UK,2023-09-30 20:49:41,14352.24
CUST-02631,Customer 2631,Consumer,US,2021-08-02 17:34:06,26277.15
CUST-02632,Customer 2632,Consumer,DE,2023-08-13 03:25:06,27801.7
CUST-02633,Customer 2633,SMB,CA,2021-07-18 04:01:07,40996.75
CUST-02634,Customer 2634,Consumer,UK,2021-02-25 12:40:36,28900.4
CUST-02635,Customer 2635,Consumer,US,2021-12-05 08:19:57,49823.05
CUST-02636,Customer 2636,Consumer,DE,2024-03-23 23:37:47,34771.75
CUST-02637,Customer 2637,Corporate,CA,2020-06-10 06:39:28,36506.52
CUST-02638,Customer 2638,SMB,DE,2022-04-24 18:22:06,49890.73
CUST-02639,Customer 2639,Corporate,CA,2021-04-26 21:08:52,11784.4
CUST-02640,Customer 2640,Consumer,UK,2020-07-16 08:32:20,32370.18
CUST-02641,Customer 2641,Corporate,DE,2021-12-10 19:01:16,44409.52
CUST-02642,Customer 2642,Consumer,DE,2020-12-20 17:24:34,48400.26
CUST-02643,Customer 2643,Corporate,US,2023-11-01 04:04:54,22380.65
CUST-02644,Customer 2644,Corporate,DE,2021-07-31 00:28:22,21601.14
CUST-02645,Customer 2645,SMB,US,2021-08-14 14:05:28,4827.44
CUST-02646,Customer 2646,Consumer,DE,2020-09-03 04:20:24,45222.05
CUST-02647,Customer 2647,SMB,DE,2024-12-27 13:53:19,46844.4
CUST-02648,Customer 2648,Consumer,US,2021-08-28 02:04:14,44237.25
CUST-02649,Customer 2649,Consumer,US,2022-03-09 10:49:24,11345.93
CUST-02650,Customer 2650,Consumer,US,2023-01-29 22:46:13,15155.15
CUST-02651,Customer 2651,Corporate,UK,2023-07-06 19:38:24,47425.9
CUST-02652,Customer 2652,SMB,CA,2021-06-12 03:04:40,30749.27
CUST-02653,Customer 2653,Consumer,FR,2023-11-24 14:40:35,31654.24
CUST-02654,Customer 2654,Consumer,CA,2021-06-07 03:21:02,20908.57
CUST-02655,Customer 2655,Corporate,CA,2020-10-24 05:02:42,30799.05
CUST-02656,Customer 2656,Consumer,CA,2022-03-05 06:29:51,8110.09
CUST-02657,Customer 2657,Consumer,UK,2024-08-02 11:41:59,47473.26
CUST-02658,Customer 2658,Corporate,CA,2020-11-01 01:59:04,47282.15
CUST-02659,Customer 2659,Corporate,UK,2022-01-13 16:02:12,42870.27
CUST-02660,Customer 2660,Corporate,FR,2021-12-09 04:33:49,12873.96
CUST-02661,Customer 2661,SMB,FR,2022-05-10 03:35:08,43812.84
CUST-02662,Customer 2662,SMB,US,2022-01-29 20:40:15,35035.74
CUST-02663,Customer 2663,SMB,CA,2024-02-13 02:38:22,12386.36
CUST-02664,Customer 2664,Consumer,CA,2020-04-17 10:42:46,41783.03
CUST-02665,Customer 2665,SMB,US,2024-05-08 22:51:17,4638.22
CUST-02666,Customer 2666,Consumer,UK,2021-08-02 14:51:34,35883.02
CUST-02667,Customer 2667,SMB,CA,2023-05-26 05:10:10,49871.21
CUST-02668,Customer 2668,Consumer,CA,2021-11-27 16:45:33,21612.6
CUST-02669,Customer 2669,Consumer,FR,2021-07-22 01:06:54,31119.41
CUST-02670,Customer 2670,Corporate,UK,2022-07-17 08:40:44,10901.22
CUST-02671,Customer 2671,SMB,UK,2023-01-29 08:31:10,23379.02
CUST-02672,Customer 2672,Corporate,FR,2021-07-17 20:22:31,5501.0
CUST-02673,Customer 2673,Consumer,UK,2023-07-25 02:38:31,34799.43
CUST-02674,Customer 2674,Consumer,US,2020-06-12 11:01:24,38660.86
CUST-02675,Customer 2675,SMB,CA,2020-07-16 19:51:23,29458.73
CUST-02676,Customer 2676,Consumer,DE,2020-08-27 18:46:20,37080.74
CUST-02677,Customer 2677,SMB,US,2022-02-24 21:05:32,34522.35
CUST-02678,Customer 2678,SMB,FR,2021-09-08 22:30:44,46154.63
CUST-02679,Customer 2679,SMB,FR,2020-08-12 00:00:15,23979.79
CUST-02680,Customer 2680,Corporate,FR,2020-04-27 07:47:55,26967.54
CUST-02681,Customer 2681,SMB,DE,2021-03-24 22:05:38,18670.69
CUST-02682,Customer 2682,SMB,US,2022-02-08 10:45:46,17706.64
CUST-02683,Customer 2683,SMB,DE,2020-02-26 19:42:16,40905.52
CUST-02684,Customer 2684,SMB,CA,2021-10-20 07:07:17,46450.58
CUST-02685,Customer 2685,SMB,FR,2020-04-27 07:32:09,15556.91
CUST-02686,Customer 2686,Corporate,DE,2021-05-10 07:39:50,21026.0
CUST-02687,Customer 2687,SMB,CA,2024-01-10 04:46:06,17680.55
CUST-02688,Customer 2688,Consumer,CA,2021-08-20 01:59:05,42747.05
CUST-02689,Customer 2689,Consumer,CA,2022-08-11 00:57:38,47395.42
CUST-02690,Customer 2690,SMB,FR,2023-12-13 06:01:50,45109.49
CUST-02691,Customer 2691,SMB,UK,2024-12-09 16:24:50,759.85
CUST-02692,Customer 2692,SMB,CA,2020-10-06 05:20:35,8719.61
CUST-02693,Customer 2693,SMB,UK,2022-04-21 02:43:26,44768.75
CUST-02694,Customer 2694,SMB,CA,2022-09-12 17:15:46,26308.91
CUST-02695,Customer 2695,Consumer,DE,2022-11-13 02:27:14,18936.38
CUST-02696,Customer 2696,SMB,CA,2023-10-08 19:58:22,20405.55
CUST-02697,Customer 2697,SMB,FR,2023-03-03 17:11:58,41223.01
CUST-02698,Customer 2698,SMB,FR,2020-08-28 12:37:39,40630.08
CUST-02699,Customer 2699,Consumer,UK,2024-03-16 20:07:30,41425.33
CUST-02700,Customer 2700,Consumer,UK,2024-06-07 02:46:00,42407.73
CUST-02701,Customer 2701,SMB,US,2024-03-01 10:38:13,3565.57
CUST-02702,Customer 2702,Consumer,DE,2022-10-13 17:49:58,37844.75
CUST-02703,Customer 2703,SMB,US,2020-05-27 05:42:31,30583.36
CUST-02704,Customer 2704,Consumer,CA,2020-09-26 23:27:05,12761.13
CUST-02705,Customer 2705,SMB,UK,2023-05-30 01:56:39,29668.18
CUST-02706,Customer 2706,Corporate,FR,2020-06-22 05:22:44,34224.53
CUST-02707,Customer 2707,Consumer,DE,2022-03-15 15:18:43,28598.87
CUST-02708,Customer 2708,Corporate,FR,2020-09-08 07:08:42,17693.83
CUST-02709,Customer 2709,Consumer,UK,2022-04-24 09:05:40,12301.12
CUST-02710,Customer 2710,Corporate,US,2022-06-20 14:17:48,4406.74
CUST-02711,Customer 2711,Consumer,DE,2020-05-10 11:36:40,2938.82
CUST-02712,Customer 2712,Consumer,UK,2020-09-27 19:49:18,17686.6
CUST-02713,Customer 2713,SMB,FR,2024-01-28 06:40:54,11903.02
CUST-02714,Customer 2714,Consumer,CA,2021-10-08 19:29:48,24785.26
CUST-02715,Customer 2715,Consumer,CA,2021-07-13 08:44:34,28225.9
CUST-02716,Customer 2716,Corporate,CA,2023-05-16 02:49:27,19043.49
CUST-02717,Customer 2717,Corporate,US,2021-03-11 16:30:14,19069.82
CUST-02718,Customer 2718,Corporate,FR,2020-10-29 19:57:55,37445.05
CUST-02719,Customer 2719,Corporate,DE,2021-03-27 08:10:11,395.73
CUST-02720,Customer 2720,SMB,UK,2020-07-07 06:34:09,49890.75
CUST-02721,Customer 2721,Corporate,CA,2021-10-14 14:36:55,22102.81
CUST-02722,Customer 2722,SMB,CA,2021-11-12 02:18:45,29403.31
CUST-02723,Customer 2723,SMB,US,2022-09-07 09:51:20,12261.51
CUST-02724,Customer 2724,Corporate,CA,2023-01-02 05:28:28,10564.39
CUST-02725,Customer 2725,Corporate,US,2021-09-16 17:12:35,33672.63
CUST-02726,Customer 2726,Corporate,US,2020-05-25 06:13:56,48638.15
CUST-02727,Customer 2727,Consumer,US,2024-05-22 01:18:42,45428.09
CUST-02728,Customer 2728,Corporate,CA,2021-07-02 17:14:25,46597.72
CUST-02729,Customer 2729,Corporate,CA,2020-02-07 16:22:44,25455.26
CUST-02730,Customer 2730,SMB,DE,2020-09-26 20:25:28,18011.18
CUST-02731,Customer 2731,Corporate,US,2024-07-02 12:09:16,38318.5
CUST-02732,Customer 2732,Consumer,UK,2020-11-19 08:31:08,27155.59
CUST-02733,Customer 2733,Corporate,FR,2021-08-15 03:11:26,40674.48
CUST-02734,Customer 2734,Corporate,US,2023-04-12 13:45:14,34978.12
CUST-02735,Customer 2735,SMB,UK,2021-05-06 01:10:47,18251.14
CUST-02736,Customer 2736,Consumer,US,2020-08-09 12:18:46,3511.61
CUST-02737,Customer 2737,Consumer,CA,2020-06-04 20:14:20,14811.04
CUST-02738,Customer 2738,Corporate,CA,2020-04-26 01:36:54,41549.59
CUST-02739,Customer 2739,Consumer,DE,2023-12-21 05:36:52,23124.41
CUST-02740,Customer 2740,Corporate,DE,2024-12-09 10:07:25,41091.27
CUST-02741,Customer 2741,SMB,US,2022-04-27 03:47:54,34918.75
CUST-02742,Customer 2742,Consumer,CA,2024-06-01 22:18:57,15515.66
CUST-02743,Customer 2743,Corporate,US,2020-04-16 05:44:33,22114.91
CUST-02744,Customer 2744,SMB,UK,2024-09-27 21:13:50,32873.09
CUST-02745,Customer 2745,SMB,US,2023-10-15 17:32:38,43869.47
CUST-02746,Customer 2746,Corporate,DE,2020-01-13 06:49:50,2067.97
CUST-02747,Customer 2747,SMB,FR,2024-02-09 10:11:16,49606.03
CUST-02748,Customer 2748,SMB,UK,2024-12-27 12:32:11,20433.85
CUST-02749,Customer 2749,Corporate,DE,2024-06-05 09:23:38,6586.85
CUST-02750,Customer 2750,Consumer,CA,2021-07-09 08:18:47,16629.31
CUST-02751,Customer 2751,Consumer,US,2021-02-05 12:59:00,39808.05
CUST-02752,Customer 2752,SMB,DE,2021-10-07 05:44:42,28756.74
CUST-02753,Customer 2753,Corporate,DE,2024-02-27 13:47:59,5630.83
CUST-02754,Customer 2754,Consumer,CA,2023-09-08 07:54:54,19475.27
CUST-02755,Customer 2755,Consumer,FR,2024-07-25 05:01:15,2867.57
CUST-02756,Customer 2756,SMB,CA,2020-04-17 15:53:56,3428.63
CUST-02757,Customer 2757,SMB,US,2020-05-23 08:32:58,11119.68
CUST-02758,Customer 2758,Consumer,CA,2022-03-08 21:26:13,17626.56
CUST-02759,Customer 2759,Corporate,US,2023-05-04 20:25:59,34691.16
CUST-02760,Customer 2760,Corporate,CA,2021-05-13 15:29:38,951.45
CUST-02761,Customer 2761,SMB,FR,2020-02-29 06:39:03,15832.07
CUST-02762,Customer 2762,Consumer,US,2021-12-19 02:01:10,17939.75
CUST-02763,Customer 2763,Consumer,US,2021-07-06 10:03:30,15549.22
CUST-02764,Customer 2764,SMB,DE,2023-07-09 08:05:54,7200.54
CUST-02765,Customer 2765,SMB,CA,2023-03-20 22:27:40,43056.59
CUST-02766,Customer 2766,Consumer,DE,2021-08-29 01:02:52,16127.76
CUST-02767,Customer 2767,Corporate,UK,2021-10-14 02:09:13,42239.08
CUST-02768,Customer 2768,SMB,US,2023-01-22 22:31:13,9579.96
CUST-02769,Customer 2769,Corporate,FR,2020-11-21 18:25:25,36163.62
CUST-02770,Customer 2770,Corporate,FR,2020-03-02 17:19:03,10107.49
CUST-02771,Customer 2771,Consumer,US,2020-03-14 09:07:50,17179.78
CUST-02772,Customer 2772,Corporate,DE,2023-06-08 04:50:02,33904.25
CUST-02773,Customer 2773,Corporate,US,2022-02-17 16:21:48,27445.31
CUST-02774,Customer 2774,Consumer,UK,2023-11-20 23:14:49,13409.69
CUST-02775,Customer 2775,SMB,UK,2024-10-05 04:55:32,44076.14
CUST-02776,Customer 2776,Corporate,UK,2022-12-06 23:16:00,23677.27
CUST-02777,Customer 2777,SMB,US,2023-01-08 21:16:59,39443.08
CUST-02778,Customer 2778,Consumer,CA,2021-02-27 06:39:33,43120.17
CUST-02779,Customer 2779,Consumer,DE,2020-05-28 15:41:04,22552.24
CUST-02780,Customer 2780,Consumer,FR,2023-12-02 16:24:12,16719.97
CUST-02781,Customer 2781,Consumer,CA,2024-01-23 20:11:43,27717.41
CUST-02782,Customer 2782,Consumer,US,2021-03-04 00:45:34,4214.33
CUST-02783,Customer 2783,SMB,DE,2024-11-28 12:55:06,34221.04
CUST-02784,Customer 2784,SMB,US,2024-01-21 07:18:10,37741.14
CUST-02785,Customer 2785,Consumer,FR,2021-01-09 11:44:36,5397.58
CUST-02786,Customer 2786,Corporate,US,2023-06-03 20:47:42,14883.49
CUST-02787,Customer 2787,Consumer,US,2024-05-01 22:06:14,38375.15
CUST-02788,Customer 2788,Consumer,CA,2024-07-03 05:44:32,15890.99
CUST-02789,Customer 2789,Corporate,US,2023-09-17 14:10:36,30745.63
CUST-02790,Customer 2790,Corporate,FR,2021-06-28 10:39:05,30094.58
CUST-02791,Customer 2791,Consumer,CA,2020-06-07 04:02:22,13039.87
CUST-02792,Customer 2792,Consumer,US,2024-01-29 19:18:36,38310.2
CUST-02793,Customer 2793,Corporate,US,2023-02-19 10:42:07,24751.93
CUST-02794,Customer 2794,Corporate,UK,2020-02-18 23:56:51,6096.27
CUST-02795,Customer 2795,Consumer,UK,2023-04-14 15:55:57,5177.04
CUST-02796,Customer 2796,Consumer,CA,2022-07-14 17:38:46,45876.25
CUST-02797,Customer 2797,Corporate,FR,2022-04-15 06:55:31,19168.66
CUST-02798,Customer 2798,Consumer,US,2023-09-04 10:50:28,27744.02
CUST-02799,Customer 2799,SMB,DE,2023-08-08 21:48:22,32079.1
CUST-02800,Customer 2800,Consumer,CA,2023-06-13 09:21:52,36229.66
CUST-02801,Customer 2801,Corporate,CA,2021-01-05 22:30:13,20720.64
CUST-02802,Customer 2802,SMB,US,2022-07-20 10:06:47,24457.47
CUST-02803,Customer 2803,Consumer,CA,2023-06-05 23:38:19,36560.25
CUST-02804,Customer 2804,Corporate,DE,2023-10-20 06:26:56,32932.3
CUST-02805,Customer 2805,SMB,CA,2022-05-22 04:51:23,30919.08
CUST-02806,Customer 2806,Corporate,FR,2020-01-22 13:50:08,19456.47
CUST-02807,Customer 2807,Consumer,DE,2023-05-12 00:58:21,48288.9
CUST-02808,Customer 2808,SMB,FR,2020-06-02 05:45:27,9308.22
CUST-02809,Customer 2809,Consumer,UK,2020-04-06 10:19:21,5919.08
CUST-02810,Customer 2810,SMB,UK,2024-07-26 12:35:30,14367.07
CUST-02811,Customer 2811,Consumer,US,2023-06-22 04:17:41,12654.77
CUST-02812,Customer 2812,SMB,US,2021-04-09 08:37:40,48046.51
CUST-02813,Customer 2813,Corporate,CA,2022-01-31 00:46:53,517.71
CUST-02814,Customer 2814,Consumer,UK,2024-04-28 09:52:19,44016.64
CUST-02815,Customer 2815,Consumer,CA,2024-08-02 02:54:59,20377.81
CUST-02816,Customer 2816,Corporate,CA,2024-09-15 00:22:46,28416.05
CUST-02817,Customer 2817,Consumer,FR,2020-03-06 19:45:38,34707.97
CUST-02818,Customer 2818,SMB,DE,2024-03-04 05:52:02,2342.31
CUST-02819,Customer 2819,Corporate,FR,2022-08-22 10:31:28,25923.58
CUST-02820,Customer 2820,SMB,FR,2023-09-20 01:28:58,2076.83
CUST-02821,Customer 2821,Corporate,FR,2024-06-09 09:19:45,5005.19
CUST-02822,Customer 2822,SMB,DE,2020-10-19 01:15:49,31406.89
CUST-02823,Customer 2823,Consumer,FR,2023-11-25 03:09:19,13816.32
CUST-02824,Customer 2824,SMB,US,2022-05-29 05:18:58,7196.21
CUST-02825,Customer 2825,Consumer,CA,2020-11-23 02:28:25,2571.37
CUST-02826,Customer 2826,Corporate,FR,2022-08-11 00:30:42,40223.75
CUST-02827,Customer 2827,SMB,UK,2024-11-18 03:31:20,31696.72
CUST-02828,Customer 2828,SMB,DE,2020-10-19 01:26:49,1702.47
CUST-02829,Customer 2829,Consumer,CA,2023-01-13 06:29:02,31718.73
CUST-02830,Customer 2830,Corporate,FR,2021-01-23 21:57:11,5247.2
CUST-02831,Customer 2831,Consumer,DE,2022-09-26 01:33:08,16439.73
CUST-02832,Customer 2832,Corporate,DE,2023-11-02 15:37:29,33029.85
CUST-02833,Customer 2833,Consumer,UK,2020-07-23 22:57:03,14309.26
CUST-02834,Customer 2834,Consumer,DE,2022-11-01 15:19:53,37937.89
CUST-02835,Customer 2835,Consumer,CA,2022-02-28 14:26:48,25978.58
CUST-02836,Customer 2836,SMB,DE,2022-08-15 01:07:38,12538.99
CUST-02837,Customer 2837,SMB,FR,2020-03-28 11:33:03,27870.93
CUST-02838,Customer 2838,Consumer,US,2020-07-10 20:13:50,1803.69
CUST-02839,Customer 2839,Corporate,DE,2024-06-07 00:18:13,22002.85
CUST-02840,Customer 2840,SMB,CA,2021-03-24 21:46:49,16343.15
CUST-02841,Customer 2841,Consumer,FR,2020-09-28 08:23:41,20984.69
CUST-02842,Customer 2842,Corporate,DE,2023-02-17 00:30:58,30603.42
CUST-02843,Customer 2843,Corporate,DE,2023-02-20 00:12:45,21247.05
CUST-02844,Customer 2844,Corporate,FR,2023-11-18 11:44:20,27764.98
CUST-02845,Customer 2845,Consumer,DE,2021-08-06 10:21:18,5659.96
CUST-02846,Customer 2846,SMB,FR,2024-05-27 08:10:06,15561.18
CUST-02847,Customer 2847,Corporate,UK,2022-12-03 19:14:54,21191.03
CUST-02848,Customer 2848,Consumer,US,2022-12-10 11:31:31,2778.45
CUST-02849,Customer 2849,Consumer,DE,2022-12-17 16:57:36,47428.82
CUST-02850,Customer 2850,Consumer,UK,2020-08-10 10:59:31,45307.81
CUST-02851,Customer 2851,Consumer,FR,2024-01-07 05:12:32,16729.27
CUST-02852,Customer 2852,Consumer,US,2022-02-13 15:41:53,31403.43
CUST-02853,Customer 2853,SMB,DE,2023-12-12 08:23:26,23733.93
CUST-02854,Customer 2854,SMB,UK,2021-04-25 23:54:52,28174.83
CUST-02855,Customer 2855,Consumer,FR,2024-09-21 20:46:24,6169.69
CUST-02856,Customer 2856,SMB,DE,2024-05-06 20:17:16,27175.71
CUST-02857,Customer 2857,Consumer,UK,2021-09-08 20:30:10,12756.52
CUST-02858,Customer 2858,Corporate,US,2021-03-23 07:27:44,30590.54
CUST-02859,Customer 2859,SMB,US,2021-02-04 21:57:12,38400.74
CUST-02860,Customer 2860,SMB,UK,2024-03-22 23:29:55,45109.96
CUST-02861,Customer 2861,Consumer,US,2023-12-21 17:15:56,1776.32
CUST-02862,Customer 2862,Consumer,US,2021-01-30 16:01:31,26231.57
CUST-02863,Customer 2863,SMB,UK,2020-07-13 18:47:06,20466.21
CUST-02864,Customer 2864,Corporate,FR,2023-11-11 20:00:44,11319.03
CUST-02865,Customer 2865,SMB,CA,2024-09-27 08:18:20,13272.88
CUST-02866,Customer 2866,SMB,DE,2024-11-25 15:42:23,41189.9
CUST-02867,Customer 2867,SMB,US,2024-01-15 22:15:45,36902.71
CUST-02868,Customer 2868,Corporate,FR,2023-05-05 14:13:49,45170.69
CUST-02869,Customer 2869,Corporate,FR,2023-10-04 02:48:11,39266.47
CUST-02870,Customer 2870,Consumer,CA,2023-10-30 17:35:00,2936.29
CUST-02871,Customer 2871,SMB,UK,2023-06-21 02:16:27,5668.31
CUST-02872,Customer 2872,Consumer,US,2022-04-04 16:31:29,33992.56
CUST-02873,Customer 2873,Corporate,DE,2022-06-17 08:22:07,32964.34
CUST-02874,Customer 2874,SMB,US,2023-06-30 03:33:27,44624.36
CUST-02875,Customer 2875,SMB,DE,2022-10-30 09:27:40,26389.53
CUST-02876,Customer 2876,SMB,DE,2022-03-20 13:18:55,28839.44
CUST-02877,Customer 2877,SMB,CA,2020-06-29 09:31:33,26169.48
CUST-02878,Customer 2878,Consumer,DE,2024-04-26 13:11:45,33998.8
CUST-02879,Customer 2879,SMB,UK,2023-12-05 16:52:24,19820.31
CUST-02880,Customer 2880,Corporate,DE,2020-06-16 08:13:33,30721.2
CUST-02881,Customer 2881,Consumer,FR,2024-10-12 04:00:14,24589.99
CUST-02882,Customer 2882,SMB,FR,2020-04-23 09:35:20,47302.32
CUST-02883,Customer 2883,Consumer,US,2024-07-29 16:38:53,21024.63
CUST-02884,Customer 2884,Consumer,DE,2020-07-30 10:03:02,6486.68
