order_id,customer_id,order_date,order_status,order_total,currency,sales_channel,shipping_method,country,promo_code,created_timestamp
ORD-002714,CUST-00285,2025-10-15 16:06:29,PROCESSING,619.48,USD,STORE,EXPRESS,DE,,2025-12-08 01:51:51.483520
ORD-002715,CUST-01555,2025-02-02 08:55:29,SHIPPED,929.51,GBP,ONLINE,STANDARD,UK,,2025-12-08 01:51:51.483520
ORD-002716,CUST-01445,2023-05-05 05:00:20,DELIVERED,1639.57,USD,STORE,STANDARD,CA,,2025-12-08 01:51:51.483520
ORD-002717,CUST-00961,2024-12-28 02:30:34,DELIVERED,1861.25,USD,STORE,OVERNIGHT,FR,HOLIDAY10,2025-12-08 01:51:51.483520
ORD-002718,CUST-00919,2025-09-19 12:32:30,PROCESSING,1099.27,EUR,STORE,EXPRESS,UK,SPRING20,2025-12-08 01:51:51.483521
ORD-002719,CUST-01261,2023-04-05 07:04:01,CANCELLED,1329.7,USD,STORE,EXPRESS,DE,,2025-12-08 01:51:51.483521
ORD-002720,CUST-00011,2024-07-14 16:17:54,DELIVERED,1808.48,GBP,STORE,STANDARD,US,,2025-12-08 01:51:51.483521
ORD-002721,CUST-01856,2025-05-16 20:29:21,PROCESSING,215.12,EUR,DISTRIBUTOR,STANDARD,DE,HOLIDAY10,2025-12-08 01:51:51.483521
ORD-002722,CUST-00163,2024-10-08 03:51:33,NEW,479.52,GBP,STORE,STANDARD,DE,,2025-12-08 01:51:51.483522
ORD-002723,CUST-00039,2024-07-27 07:52:35,CANCELLED,1423.62,USD,STORE,EXPRESS,FR,,2025-12-08 01:51:51.483523
ORD-002724,CUST-00525,2023-04-01 13:34:56,SHIPPED,1651.01,GBP,STORE,EXPRESS,UK,,2025-12-08 01:51:51.483524
ORD-002725,CUST-00442,2025-08-16 08:56:29,DELIVERED,1716.92,GBP,STORE,OVERNIGHT,FR,,2025-12-08 01:51:51.483524
ORD-002726,CUST-01711,2024-02-17 22:19:30,PROCESSING,841.91,USD,ONLINE,EXPRESS,UK,,2025-12-08 01:51:51.483524
ORD-002727,CUST-00307,2025-04-01 19:19:34,NEW,196.89,USD,DISTRIBUTOR,OVERNIGHT,FR,,2025-12-08 01:51:51.483524
ORD-002728,CUST-01124,2023-03-05 03:39:33,SHIPPED,886.81,EUR,ONLINE,OVERNIGHT,CA,WELCOME5,2025-12-08 01:51:51.483525
ORD-002729,CUST-01926,2023-04-20 08:15:34,PROCESSING,476.85,EUR,DISTRIBUTOR,EXPRESS,US,SPRING20,2025-12-08 01:51:51.483525
ORD-002730,CUST-01490,2024-04-17 02:22:58,PROCESSING,596.57,EUR,STORE,OVERNIGHT,US,SPRING20,2025-12-08 01:51:51.483525
ORD-002731,CUST-01247,2023-05-02 01:38:28,SHIPPED,1549.09,USD,STORE,OVERNIGHT,US,WELCOME5,2025-12-08 01:51:51.483525
ORD-002732,CUST-01081,2023-12-02 09:20:15,NEW,169.54,GBP,DISTRIBUTOR,STANDARD,CA,HOLIDAY10,2025-12-08 01:51:51.483526
ORD-002733,CUST-00867,2025-03-17 23:48:53,NEW,1658.61,GBP,DISTRIBUTOR,EXPRESS,CA,,2025-12-08 01:51:51.483526
ORD-002734,CUST-00228,2023-05-31 20:52:05,CANCELLED,866.78,EUR,ONLINE,OVERNIGHT,US,HOLIDAY10,2025-12-08 01:51:51.483526
ORD-002735,CUST-01590,2023-06-07 05:56:45,DELIVERED,1200.21,EUR,DISTRIBUTOR,OVERNIGHT,US,,2025-12-08 01:51:51.483526
ORD-002736,CUST-00591,2023-12-25 20:58:31,SHIPPED,197.51,USD,STORE,OVERNIGHT,UK,,2025-12-08 01:51:51.483526
ORD-002737,CUST-00487,2025-04-05 21:45:38,SHIPPED,687.97,GBP,ONLINE,EXPRESS,UK,WELCOME5,2025-12-08 01:51:51.483527
ORD-002738,CUST-00617,2024-08-21 14:11:03,SHIPPED,197.61,EUR,DISTRIBUTOR,STANDARD,DE,,2025-12-08 01:51:51.483527
ORD-002739,CUST-00250,2023-10-22 07:35:46,NEW,1923.86,USD,DISTRIBUTOR,STANDARD,FR,,2025-12-08 01:51:51.483527
ORD-002740,CUST-00098,2023-10-28 00:00:53,DELIVERED,1618.38,EUR,ONLINE,EXPRESS,UK,,2025-12-08 01:51:51.483527
ORD-002741,CUST-00489,2025-03-28 09:51:37,CANCELLED,930.07,USD,DISTRIBUTOR,EXPRESS,UK,,2025-12-08 01:51:51.483528
ORD-002742,CUST-00860,2025-10-17 10:07:53,PROCESSING,462.73,GBP,STORE,EXPRESS,UK,,2025-12-08 01:51:51.483528
ORD-002743,CUST-01309,2024-01-22 10:33:28,PROCESSING,1868.24,USD,ONLINE,EXPRESS,UK,SPRING20,2025-12-08 01:51:51.483528
ORD-002744,CUST-01626,2025-06-04 12:10:18,SHIPPED,702.3,EUR,DISTRIBUTOR,STANDARD,CA,WELCOME5,2025-12-08 01:51:51.483528
ORD-002745,CUST-01276,2025-08-29 09:48:27,DELIVERED,338.75,EUR,STORE,OVERNIGHT,DE,,2025-12-08 01:51:51.483529
ORD-002746,CUST-00937,2023-10-05 21:47:48,NEW,1135.07,GBP,DISTRIBUTOR,OVERNIGHT,UK,,2025-12-08 01:51:51.483529
ORD-002747,CUST-00129,2025-05-17 11:32:10,DELIVERED,1888.67,GBP,ONLINE,EXPRESS,FR,,2025-12-08 01:51:51.483529
ORD-002748,CUST-00228,2025-05-17 01:01:38,DELIVERED,27.58,EUR,DISTRIBUTOR,EXPRESS,UK,,2025-12-08 01:51:51.483529
ORD-002749,CUST-01714,2024-10-06 23:12:13,NEW,491.49,EUR,DISTRIBUTOR,OVERNIGHT,CA,,2025-12-08 01:51:51.483530
ORD-002750,CUST-01854,2023-06-13 21:51:13,SHIPPED,1878.13,EUR,DISTRIBUTOR,STANDARD,US,,2025-12-08 01:51:51.483530
ORD-002751,CUST-01024,2025-09-19 01:38:22,DELIVERED,358.75,GBP,STORE,EXPRESS,US,,2025-12-08 01:51:51.483530
ORD-002752,CUST-01223,2025-06-14 15:51:04,PROCESSING,244.22,EUR,STORE,EXPRESS,DE,WELCOME5,2025-12-08 01:51:51.483530
ORD-002753,CUST-01098,2024-07-10 01:50:29,NEW,1148.97,GBP,DISTRIBUTOR,STANDARD,US,,2025-12-08 01:51:51.483530
ORD-002754,CUST-00034,2025-11-13 18:54:19,CANCELLED,1726.45,EUR,DISTRIBUTOR,STANDARD,UK,,2025-12-08 01:51:51.483531
ORD-002755,CUST-01295,2024-12-13 14:20:35,SHIPPED,964.68,USD,ONLINE,STANDARD,CA,,2025-12-08 01:51:51.483531
ORD-002756,CUST-01056,2025-10-30 10:01:57,NEW,1989.24,USD,DISTRIBUTOR,EXPRESS,DE,,2025-12-08 01:51:51.483531
ORD-002757,CUST-01178,2024-10-25 10:30:34,CANCELLED,1364.76,EUR,ONLINE,STANDARD,UK,,2025-12-08 01:51:51.483531
ORD-002758,CUST-00496,2023-06-11 17:13:07,CANCELLED,166.67,USD,STORE,EXPRESS,US,SPRING20,2025-12-08 01:51:51.483532
ORD-002759,CUST-01472,2023-09-17 03:06:07,DELIVERED,1985.81,GBP,DISTRIBUTOR,EXPRESS,FR,,2025-12-08 01:51:51.483532
ORD-002760,CUST-00295,2023-10-08 05:40:13,DELIVERED,827.63,USD,ONLINE,STANDARD,UK,SPRING20,2025-12-08 01:51:51.483532
ORD-002761,CUST-00597,2025-05-04 08:11:55,DELIVERED,589.06,USD,STORE,OVERNIGHT,FR,,2025-12-08 01:51:51.483532
ORD-002762,CUST-00880,2024-09-15 19:08:11,NEW,1124.6,GBP,ONLINE,STANDARD,FR,HOLIDAY10,2025-12-08 01:51:51.483533
ORD-002763,CUST-00004,2025-02-23 00:18:38,NEW,622.53,USD,STORE,OVERNIGHT,DE,,2025-12-08 01:51:51.483533
ORD-002764,CUST-01260,2024-06-08 07:23:30,SHIPPED,191.19,USD,DISTRIBUTOR,STANDARD,CA,,2025-12-08 01:51:51.483533
ORD-002765,CUST-00723,2025-10-18 10:33:55,DELIVERED,22.83,EUR,ONLINE,STANDARD,US,,2025-12-08 01:51:51.483533
ORD-002766,CUST-00493,2023-09-03 17:14:44,CANCELLED,910.18,GBP,DISTRIBUTOR,EXPRESS,US,,2025-12-08 01:51:51.483534
ORD-002767,CUST-01169,2025-04-09 09:15:08,PROCESSING,1676.99,GBP,ONLINE,EXPRESS,UK,,2025-12-08 01:51:51.483534
ORD-002768,CUST-00854,2025-07-20 22:28:46,SHIPPED,1153.18,EUR,STORE,EXPRESS,US,,2025-12-08 01:51:51.483534
ORD-002769,CUST-00384,2024-11-19 04:41:26,NEW,1998.43,EUR,ONLINE,EXPRESS,DE,SPRING20,2025-12-08 01:51:51.483534
ORD-002770,CUST-01361,2024-07-01 07:35:36,SHIPPED,587.96,USD,ONLINE,EXPRESS,US,,2025-12-08 01:51:51.483534
ORD-002771,CUST-01369,2024-05-04 13:49:47,SHIPPED,575.3,USD,DISTRIBUTOR,EXPRESS,UK,,2025-12-08 01:51:51.483535
ORD-002772,CUST-00176,2025-05-04 12:31:07,SHIPPED,336.3,USD,DISTRIBUTOR,EXPRESS,US,SPRING20,2025-12-08 01:51:51.483535
ORD-002773,CUST-01073,2024-05-19 07:58:56,SHIPPED,344.85,EUR,DISTRIBUTOR,OVERNIGHT,CA,,2025-12-08 01:51:51.483535
ORD-002774,CUST-01997,2024-07-31 10:42:28,PROCESSING,584.67,GBP,STORE,OVERNIGHT,FR,,2025-12-08 01:51:51.483535
ORD-002775,CUST-00739,2024-10-02 13:16:19,DELIVERED,1589.82,USD,DISTRIBUTOR,EXPRESS,FR,,2025-12-08 01:51:51.483536
ORD-002776,CUST-00139,2025-09-10 16:55:44,CANCELLED,1813.4,EUR,ONLINE,OVERNIGHT,FR,HOLIDAY10,2025-12-08 01:51:51.483536
ORD-002777,CUST-01953,2024-10-30 21:29:12,SHIPPED,1950.67,GBP,STORE,STANDARD,CA,WELCOME5,2025-12-08 01:51:51.483536
ORD-002778,CUST-01078,2024-05-17 11:07:27,SHIPPED,479.93,EUR,DISTRIBUTOR,OVERNIGHT,DE,SPRING20,2025-12-08 01:51:51.483536
ORD-002779,CUST-01115,2025-08-03 03:17:40,SHIPPED,1764.97,USD,ONLINE,EXPRESS,UK,,2025-12-08 01:51:51.483537
ORD-002780,CUST-01040,2024-01-09 22:47:14,DELIVERED,669.95,EUR,ONLINE,OVERNIGHT,CA,HOLIDAY10,2025-12-08 01:51:51.483537
ORD-002781,CUST-01611,2025-05-24 19:33:22,NEW,243.42,EUR,STORE,STANDARD,UK,,2025-12-08 01:51:51.483537
ORD-002782,CUST-01040,2025-04-27 14:25:14,NEW,1742.65,EUR,ONLINE,OVERNIGHT,DE,,2025-12-08 01:51:51.483537
ORD-002783,CUST-01135,2023-11-29 07:49:08,PROCESSING,1279.49,EUR,DISTRIBUTOR,EXPRESS,CA,,2025-12-08 01:51:51.483537
ORD-002784,CUST-00042,2024-08-05 15:21:53,NEW,346.17,GBP,ONLINE,STANDARD,US,SPRING20,2025-12-08 01:51:51.483538
ORD-002785,CUST-00800,2025-05-04 18:23:08,SHIPPED,871.07,USD,DISTRIBUTOR,STANDARD,DE,,2025-12-08 01:51:51.483538
ORD-002786,CUST-01789,2024-01-30 17:07:45,SHIPPED,588.77,GBP,DISTRIBUTOR,OVERNIGHT,FR,,2025-12-08 01:51:51.483538
ORD-002787,CUST-00963,2024-07-13 06:05:28,SHIPPED,1478.85,EUR,STORE,STANDARD,CA,SPRING20,2025-12-08 01:51:51.483538
ORD-002788,CUST-00090,2024-12-03 18:49:26,PROCESSING,917.76,EUR,ONLINE,STANDARD,DE,,2025-12-08 01:51:51.483539
ORD-002789,CUST-01302,2024-11-26 04:00:04,SHIPPED,1978.77,USD,STORE,STANDARD,DE,,2025-12-08 01:51:51.483539
ORD-002790,CUST-00793,2024-09-08 20:36:33,NEW,128.4,USD,STORE,EXPRESS,CA,,2025-12-08 01:51:51.483539
ORD-002791,CUST-00765,2023-01-01 07:17:36,DELIVERED,722.93,GBP,STORE,STANDARD,FR,,2025-12-08 01:51:51.483539
ORD-002792,CUST-00520,2023-02-23 20:19:35,DELIVERED,974.16,GBP,DISTRIBUTOR,OVERNIGHT,FR,,2025-12-08 01:51:51.483540
ORD-002793,CUST-01531,2024-03-17 22:15:50,CANCELLED,1016.2,USD,DISTRIBUTOR,OVERNIGHT,DE,,2025-12-08 01:51:51.483540
ORD-002794,CUST-00034,2025-07-14 11:38:53,NEW,645.55,GBP,DISTRIBUTOR,STANDARD,UK,,2025-12-08 01:51:51.483540
ORD-002795,CUST-00732,2023-01-26 07:47:57,SHIPPED,1463.9,EUR,DISTRIBUTOR,OVERNIGHT,DE,,2025-12-08 01:51:51.483540
ORD-002796,CUST-01615,2025-03-15 01:52:32,DELIVERED,1752.0,EUR,ONLINE,STANDARD,CA,,2025-12-08 01:51:51.483540
ORD-002797,CUST-00139,2023-07-29 20:21:36,NEW,1878.66,USD,ONLINE,OVERNIGHT,CA,,2025-12-08 01:51:51.483541
ORD-002798,CUST-00707,2024-04-13 21:28:21,DELIVERED,1614.08,GBP,DISTRIBUTOR,STANDARD,CA,,2025-12-08 01:51:51.483541
ORD-002799,CUST-00494,2023-01-11 04:54:13,SHIPPED,1704.15,EUR,DISTRIBUTOR,STANDARD,FR,,2025-12-08 01:51:51.483541
ORD-002800,CUST-01502,2024-04-11 13:15:41,DELIVERED,1110.08,USD,ONLINE,STANDARD,US,,2025-12-08 01:51:51.483541
ORD-002801,CUST-01346,2023-12-11 16:32:09,CANCELLED,1655.26,GBP,STORE,EXPRESS,CA,,2025-12-08 01:51:51.483542
ORD-002802,CUST-01287,2023-11-30 17:10:29,CANCELLED,620.94,EUR,STORE,OVERNIGHT,CA,,2025-12-08 01:51:51.483542
ORD-002803,CUST-00213,2024-05-04 04:29:50,DELIVERED,808.99,GBP,DISTRIBUTOR,STANDARD,UK,,2025-12-08 01:51:51.483542
ORD-002804,CUST-01581,2023-02-03 17:05:08,NEW,647.49,GBP,STORE,EXPRESS,UK,,2025-12-08 01:51:51.483542
ORD-002805,CUST-01192,2024-03-04 16:25:39,NEW,945.43,GBP,DISTRIBUTOR,EXPRESS,DE,,2025-12-08 01:51:51.483543
ORD-002806,CUST-01506,2025-05-10 02:03:30,NEW,585.45,USD,DISTRIBUTOR,STANDARD,DE,HOLIDAY10,2025-12-08 01:51:51.483543
ORD-002807,CUST-01550,2025-03-05 05:34:57,DELIVERED,1923.99,EUR,DISTRIBUTOR,STANDARD,DE,,2025-12-08 01:51:51.483543
ORD-002808,CUST-00681,2025-05-14 05:13:40,NEW,639.43,USD,ONLINE,STANDARD,CA,,2025-12-08 01:51:51.483545
ORD-002809,CUST-00274,2025-06-05 12:03:09,SHIPPED,214.13,EUR,STORE,STANDARD,UK,,2025-12-08 01:51:51.483545
ORD-002810,CUST-00091,2025-06-06 23:14:01,CANCELLED,1063.1,EUR,ONLINE,STANDARD,DE,,2025-12-08 01:51:51.483545
ORD-002811,CUST-00722,2023-08-29 08:11:07,SHIPPED,133.06,USD,STORE,OVERNIGHT,UK,,2025-12-08 01:51:51.483546
ORD-002812,CUST-01119,2023-05-27 11:16:44,NEW,238.88,USD,ONLINE,STANDARD,CA,,2025-12-08 01:51:51.483546
ORD-002813,CUST-00694,2023-02-28 14:54:40,SHIPPED,454.39,EUR,ONLINE,STANDARD,CA,,2025-12-08 01:51:51.483546
ORD-002814,CUST-01667,2024-12-16 03:49:49,NEW,939.41,EUR,DISTRIBUTOR,OVERNIGHT,DE,,2025-12-08 01:51:51.483546
ORD-002815,CUST-01317,2024-07-06 11:48:27,DELIVERED,877.84,EUR,DISTRIBUTOR,EXPRESS,CA,HOLIDAY10,2025-12-08 01:51:51.483547
ORD-002816,CUST-00359,2023-08-31 12:05:41,SHIPPED,1603.39,GBP,ONLINE,OVERNIGHT,CA,,2025-12-08 01:51:51.483547
ORD-002817,CUST-01701,2023-08-04 00:13:53,DELIVERED,1484.16,EUR,STORE,EXPRESS,UK,SPRING20,2025-12-08 01:51:51.483547
ORD-002818,CUST-01596,2024-02-16 15:28:31,DELIVERED,864.11,USD,STORE,EXPRESS,US,,2025-12-08 01:51:51.483547
ORD-002819,CUST-01403,2024-07-24 05:50:31,PROCESSING,680.73,USD,DISTRIBUTOR,OVERNIGHT,FR,,2025-12-08 01:51:51.483548
ORD-002820,CUST-00952,2025-06-23 08:20:16,NEW,646.61,USD,DISTRIBUTOR,STANDARD,DE,,2025-12-08 01:51:51.483548
ORD-002821,CUST-01425,2024-01-24 03:20:26,CANCELLED,1552.51,EUR,STORE,EXPRESS,US,,2025-12-08 01:51:51.483548
ORD-002822,CUST-00981,2023-12-28 22:39:05,NEW,123.1,EUR,STORE,STANDARD,DE,,2025-12-08 01:51:51.483548
ORD-002823,CUST-01294,2024-02-03 01:27:45,CANCELLED,45.39,GBP,STORE,OVERNIGHT,US,WELCOME5,2025-12-08 01:51:51.483548
ORD-002824,CUST-00374,2024-04-11 12:05:10,NEW,1595.18,GBP,DISTRIBUTOR,EXPRESS,CA,,2025-12-08 01:51:51.483549
ORD-002825,CUST-01662,2023-05-23 18:28:16,DELIVERED,964.75,USD,STORE,STANDARD,DE,,2025-12-08 01:51:51.483549
ORD-002826,CUST-00277,2025-06-05 05:18:10,SHIPPED,279.14,GBP,DISTRIBUTOR,EXPRESS,US,SPRING20,2025-12-08 01:51:51.483549
ORD-002827,CUST-00130,2024-09-13 01:33:32,SHIPPED,486.42,GBP,ONLINE,EXPRESS,FR,,2025-12-08 01:51:51.483549
ORD-002828,CUST-01467,2025-06-03 00:16:42,PROCESSING,1866.36,USD,ONLINE,OVERNIGHT,CA,,2025-12-08 01:51:51.483550
ORD-002829,CUST-01590,2023-12-04 18:38:57,CANCELLED,1721.82,EUR,ONLINE,STANDARD,DE,WELCOME5,2025-12-08 01:51:51.483550
ORD-002830,CUST-01933,2023-04-30 22:16:58,CANCELLED,1425.37,GBP,STORE,STANDARD,DE,,2025-12-08 01:51:51.483550
ORD-002831,CUST-00938,2024-05-19 09:23:49,CANCELLED,974.81,EUR,DISTRIBUTOR,EXPRESS,US,WELCOME5,2025-12-08 01:51:51.483550
ORD-002832,CUST-00076,2025-01-19 14:08:26,DELIVERED,1050.24,USD,STORE,STANDARD,DE,HOLIDAY10,2025-12-08 01:51:51.483551
ORD-002833,CUST-00601,2023-09-26 14:16:19,CANCELLED,1950.98,USD,DISTRIBUTOR,EXPRESS,CA,,2025-12-08 01:51:51.483551
ORD-002834,CUST-00413,2025-01-28 12:15:48,SHIPPED,1932.23,GBP,STORE,OVERNIGHT,UK,SPRING20,2025-12-08 01:51:51.483551
ORD-002835,CUST-00090,2025-06-14 03:30:11,DELIVERED,446.23,USD,ONLINE,OVERNIGHT,US,,2025-12-08 01:51:51.483551
ORD-002836,CUST-01621,2023-05-29 03:25:46,NEW,1625.99,USD,DISTRIBUTOR,STANDARD,FR,,2025-12-08 01:51:51.483552
ORD-002837,CUST-00409,2025-07-13 15:49:39,CANCELLED,410.54,USD,STORE,OVERNIGHT,DE,HOLIDAY10,2025-12-08 01:51:51.483552
ORD-002838,CUST-01815,2025-09-24 16:59:16,CANCELLED,442.8,GBP,DISTRIBUTOR,OVERNIGHT,CA,,2025-12-08 01:51:51.483552
ORD-002839,CUST-00086,2024-04-11 15:28:20,NEW,1358.66,GBP,DISTRIBUTOR,STANDARD,DE,,2025-12-08 01:51:51.483552
ORD-002840,CUST-00647,2023-02-28 01:18:50,CANCELLED,821.9,GBP,STORE,EXPRESS,FR,,2025-12-08 01:51:51.483552
ORD-002841,CUST-01912,2025-06-14 05:24:48,NEW,1864.46,USD,STORE,OVERNIGHT,CA,,2025-12-08 01:51:51.483553
ORD-002842,CUST-00636,2024-08-15 17:04:12,DELIVERED,196.24,EUR,DISTRIBUTOR,STANDARD,FR,,2025-12-08 01:51:51.483553
ORD-002843,CUST-01056,2023-05-02 21:50:57,SHIPPED,1032.82,USD,DISTRIBUTOR,STANDARD,CA,SPRING20,2025-12-08 01:51:51.483553
ORD-002844,CUST-00816,2023-03-28 20:56:58,NEW,1838.67,GBP,ONLINE,STANDARD,UK,,2025-12-08 01:51:51.483553
ORD-002845,CUST-01670,2024-06-03 10:56:58,PROCESSING,1810.15,EUR,DISTRIBUTOR,OVERNIGHT,CA,,2025-12-08 01:51:51.483554
ORD-002846,CUST-01113,2024-06-24 11:46:41,NEW,329.93,EUR,ONLINE,OVERNIGHT,FR,,2025-12-08 01:51:51.483554
ORD-002847,CUST-00970,2024-11-05 16:02:29,CANCELLED,745.94,GBP,ONLINE,EXPRESS,US,,2025-12-08 01:51:51.483554
ORD-002848,CUST-00519,2024-10-09 01:03:17,DELIVERED,1245.86,EUR,ONLINE,EXPRESS,UK,,2025-12-08 01:51:51.483554
ORD-002849,CUST-00075,2023-07-07 06:04:35,DELIVERED,335.6,EUR,DISTRIBUTOR,EXPRESS,DE,,2025-12-08 01:51:51.483555
ORD-002850,CUST-01543,2023-12-19 04:38:50,NEW,1936.68,GBP,ONLINE,EXPRESS,UK,SPRING20,2025-12-08 01:51:51.483555
ORD-002851,CUST-01325,2025-10-11 01:22:18,SHIPPED,1831.2,EUR,DISTRIBUTOR,EXPRESS,UK,,2025-12-08 01:51:51.483555
ORD-002852,CUST-00392,2025-07-24 15:25:56,PROCESSING,350.56,EUR,DISTRIBUTOR,EXPRESS,DE,,2025-12-08 01:51:51.483555
ORD-002853,CUST-00586,2023-01-18 18:18:16,DELIVERED,259.89,GBP,STORE,STANDARD,CA,,2025-12-08 01:51:51.483556
ORD-002854,CUST-00732,2025-09-11 17:01:26,CANCELLED,189.11,EUR,DISTRIBUTOR,EXPRESS,UK,WELCOME5,2025-12-08 01:51:51.483556
ORD-002855,CUST-01766,2025-09-09 01:53:11,CANCELLED,1820.7,EUR,DISTRIBUTOR,OVERNIGHT,UK,,2025-12-08 01:51:51.483556
ORD-002856,CUST-01600,2024-08-17 04:08:51,SHIPPED,403.38,EUR,ONLINE,EXPRESS,US,SPRING20,2025-12-08 01:51:51.483556
ORD-002857,CUST-00098,2023-03-26 02:02:10,DELIVERED,844.24,EUR,DISTRIBUTOR,OVERNIGHT,US,,2025-12-08 01:51:51.483557
ORD-002858,CUST-01774,2024-04-18 11:08:54,NEW,908.73,GBP,DISTRIBUTOR,EXPRESS,FR,,2025-12-08 01:51:51.483557
ORD-002859,CUST-01343,2025-03-25 14:25:42,CANCELLED,1206.04,USD,STORE,STANDARD,DE,,2025-12-08 01:51:51.483557
ORD-002860,CUST-00680,2023-03-05 23:23:08,SHIPPED,162.04,USD,STORE,STANDARD,CA,,2025-12-08 01:51:51.483557
ORD-002861,CUST-00560,2024-05-11 00:59:00,DELIVERED,468.98,EUR,ONLINE,OVERNIGHT,CA,HOLIDAY10,2025-12-08 01:51:51.483557
ORD-002862,CUST-00255,2025-04-18 18:02:21,DELIVERED,1864.35,GBP,ONLINE,EXPRESS,FR,,2025-12-08 01:51:51.483558
ORD-002863,CUST-01638,2025-05-27 13:28:45,DELIVERED,1818.65,GBP,STORE,STANDARD,CA,WELCOME5,2025-12-08 01:51:51.483558
ORD-002864,CUST-00754,2023-08-21 08:44:50,DELIVERED,1566.96,EUR,STORE,STANDARD,CA,,2025-12-08 01:51:51.483558
ORD-002865,CUST-00895,2024-05-22 17:09:58,DELIVERED,58.41,USD,DISTRIBUTOR,EXPRESS,US,SPRING20,2025-12-08 01:51:51.483558
ORD-002866,CUST-01822,2025-02-19 10:53:22,CANCELLED,667.47,EUR,ONLINE,OVERNIGHT,CA,,2025-12-08 01:51:51.483559
ORD-002867,CUST-00820,2023-12-09 23:54:55,SHIPPED,1263.36,GBP,ONLINE,OVERNIGHT,CA,,2025-12-08 01:51:51.483559
ORD-002868,CUST-01523,2023-08-26 23:36:58,DELIVERED,564.88,GBP,DISTRIBUTOR,OVERNIGHT,FR,,2025-12-08 01:51:51.483559
ORD-002869,CUST-00901,2023-03-20 11:30:54,PROCESSING,1820.98,USD,DISTRIBUTOR,STANDARD,FR,,2025-12-08 01:51:51.483559
ORD-002870,CUST-01833,2025-11-12 10:56:31,PROCESSING,1275.1,GBP,ONLINE,EXPRESS,UK,,2025-12-08 01:51:51.483560
ORD-002871,CUST-01959,2024-09-02 07:43:43,SHIPPED,162.38,GBP,STORE,STANDARD,CA,SPRING20,2025-12-08 01:51:51.483560
ORD-002872,CUST-00792,2024-11-23 05:46:38,NEW,1819.83,GBP,STORE,STANDARD,CA,SPRING20,2025-12-08 01:51:51.483560
ORD-002873,CUST-00695,2025-07-13 12:08:10,NEW,1916.38,USD,DISTRIBUTOR,STANDARD,CA,,2025-12-08 01:51:51.483560
ORD-002874,CUST-01995,2025-06-12 15:03:19,NEW,173.87,GBP,ONLINE,STANDARD,US,,2025-12-08 01:51:51.483561
ORD-002875,CUST-00383,2025-02-23 01:40:26,PROCESSING,1074.07,EUR,DISTRIBUTOR,EXPRESS,CA,,2025-12-08 01:51:51.483561
ORD-002876,CUST-01017,2023-05-20 22:32:09,NEW,620.66,USD,STORE,STANDARD,US,,2025-12-08 01:51:51.483561
ORD-002877,CUST-01418,2023-12-11 23:57:08,CANCELLED,797.82,EUR,STORE,STANDARD,UK,,2025-12-08 01:51:51.483561
ORD-002878,CUST-01019,2024-11-01 23:43:44,DELIVERED,375.71,EUR,DISTRIBUTOR,OVERNIGHT,DE,,2025-12-08 01:51:51.483561
ORD-002879,CUST-00753,2024-03-26 03:53:39,PROCESSING,1164.58,USD,STORE,STANDARD,CA,,2025-12-08 01:51:51.483562
ORD-002880,CUST-01893,2024-09-04 13:24:17,SHIPPED,1916.8,EUR,ONLINE,EXPRESS,FR,WELCOME5,2025-12-08 01:51:51.483562
ORD-002881,CUST-01633,2023-08-18 22:18:08,SHIPPED,1016.08,USD,DISTRIBUTOR,STANDARD,FR,,2025-12-08 01:51:51.483562
ORD-002882,CUST-01064,2023-07-25 08:21:53,DELIVERED,184.17,EUR,DISTRIBUTOR,EXPRESS,CA,,2025-12-08 01:51:51.483562
ORD-002883,CUST-00547,2024-06-06 05:15:29,PROCESSING,1247.6,USD,DISTRIBUTOR,EXPRESS,US,WELCOME5,2025-12-08 01:51:51.483563
ORD-002884,CUST-01641,2023-05-09 05:30:17,NEW,693.64,GBP,STORE,EXPRESS,FR,,2025-12-08 01:51:51.483563
ORD-002885,CUST-00170,2025-01-09 05:08:50,NEW,1714.73,GBP,ONLINE,OVERNIGHT,FR,HOLIDAY10,2025-12-08 01:51:51.483563
ORD-002886,CUST-01490,2025-06-06 16:50:57,CANCELLED,880.66,EUR,DISTRIBUTOR,OVERNIGHT,UK,WELCOME5,2025-12-08 01:51:51.483563
ORD-002887,CUST-00870,2023-03-18 14:27:03,CANCELLED,401.82,GBP,DISTRIBUTOR,STANDARD,UK,,2025-12-08 01:51:51.483564
ORD-002888,CUST-00162,2025-05-01 12:36:10,NEW,398.39,USD,STORE,STANDARD,UK,SPRING20,2025-12-08 01:51:51.483564
ORD-002889,CUST-00882,2024-09-12 02:55:49,SHIPPED,1542.15,EUR,ONLINE,STANDARD,FR,,2025-12-08 01:51:51.483564
ORD-002890,CUST-01234,2024-02-12 20:52:15,SHIPPED,545.86,GBP,DISTRIBUTOR,EXPRESS,FR,WELCOME5,2025-12-08 01:51:51.483564
ORD-002891,CUST-01685,2023-05-13 03:58:28,CANCELLED,1539.12,GBP,STORE,EXPRESS,CA,SPRING20,2025-12-08 01:51:51.483565
ORD-002892,CUST-00370,2024-09-11 02:09:53,DELIVERED,427.66,EUR,DISTRIBUTOR,EXPRESS,CA,,2025-12-08 01:51:51.483565
ORD-002893,CUST-01118,2025-02-18 13:19:18,NEW,656.94,GBP,STORE,STANDARD,US,WELCOME5,2025-12-08 01:51:51.483565
